미세먼지농도
[검색조건]
지점명 : , 자료구분:일자료 , 기간 : 20160101 ~ 20181231

지점번호,지점명,일자,미세먼지농도(㎍/㎥)
501,연평도,2017-04-03,59
90,속초,2017-04-04,51
93,북춘천,2017-04-04,59
94,광덕산,2017-04-04,66
100,대관령,2017-04-04,50
102,백령도,2017-04-04,33
108,서울,2017-04-04,59
115,울릉도독도(감),2017-04-04,24
116,관악산,2017-04-04,50
119,수원,2017-04-04,68
121,영월,2017-04-04,48
130,울진,2017-04-04,41
132,안면도(감),2017-04-04,46
135,추풍령,2017-04-04,40
136,안동,2017-04-04,53
140,군산,2017-04-04,61
143,대구,2017-04-04,57
146,전주,2017-04-04,43
152,울산,2017-04-04,49
156,광주,2017-04-04,51
160,부산(레),2017-04-04,47
169,흑산도,2017-04-04,32
185,고산,2017-04-04,26
192,진주,2017-04-04,38
201,강화,2017-04-04,75
229,북격렬비도 *,2017-04-04,42
232,천안,2017-04-04,48
268,진도군,2017-04-04,34
273,문경,2017-04-04,40
501,연평도,2017-04-04,51
90,속초,2017-04-05,37
93,북춘천,2017-04-05,40
94,광덕산,2017-04-05,29
100,대관령,2017-04-05,32
102,백령도,2017-04-05,21
108,서울,2017-04-05,38
115,울릉도독도(감),2017-04-05,26
116,관악산,2017-04-05,28
119,수원,2017-04-05,43
121,영월,2017-04-05,39
130,울진,2017-04-05,35
132,안면도(감),2017-04-05,24
135,추풍령,2017-04-05,33
136,안동,2017-04-05,42
140,군산,2017-04-05,30
143,대구,2017-04-05,34
146,전주,2017-04-05,22
152,울산,2017-04-05,33
156,광주,2017-04-05,19
160,부산(레),2017-04-05,21
169,흑산도,2017-04-05,21
185,고산,2017-04-05,20
192,진주,2017-04-05,24
201,강화,2017-04-05,
229,북격렬비도 *,2017-04-05,23
232,천안,2017-04-05,55
268,진도군,2017-04-05,20
273,문경,2017-04-05,38
501,연평도,2017-04-05,32
90,속초,2017-04-06,20
93,북춘천,2017-04-06,17
94,광덕산,2017-04-06,
100,대관령,2017-04-06,16
102,백령도,2017-04-06,11
108,서울,2017-04-06,24
115,울릉도독도(감),2017-04-06,20
116,관악산,2017-04-06,11
119,수원,2017-04-06,23
121,영월,2017-04-06,16
130,울진,2017-04-06,20
132,안면도(감),2017-04-06,14
135,추풍령,2017-04-06,16
136,안동,2017-04-06,18
140,군산,2017-04-06,15
143,대구,2017-04-06,22
146,전주,2017-04-06,18
152,울산,2017-04-06,19
156,광주,2017-04-06,23
160,부산(레),2017-04-06,
169,흑산도,2017-04-06,11
185,고산,2017-04-06,9
192,진주,2017-04-06,17
201,강화,2017-04-06,19
229,북격렬비도 *,2017-04-06,11
232,천안,2017-04-06,24
268,진도군,2017-04-06,20
273,문경,2017-04-06,17
501,연평도,2017-04-06,17
90,속초,2017-04-07,24
93,북춘천,2017-04-07,23
94,광덕산,2017-04-07,
100,대관령,2017-04-07,15
102,백령도,2017-04-07,17
108,서울,2017-04-07,29
115,울릉도독도(감),2017-04-07,9
116,관악산,2017-04-07,30
119,수원,2017-04-07,35
121,영월,2017-04-07,26
130,울진,2017-04-07,15
132,안면도(감),2017-04-07,29
135,추풍령,2017-04-07,22
136,안동,2017-04-07,20
140,군산,2017-04-07,28
143,대구,2017-04-07,25
146,전주,2017-04-07,29
152,울산,2017-04-07,19
156,광주,2017-04-07,24
160,부산(레),2017-04-07,23
169,흑산도,2017-04-07,22
185,고산,2017-04-07,24
192,진주,2017-04-07,21
201,강화,2017-04-07,26
229,북격렬비도 *,2017-04-07,19
232,천안,2017-04-07,34
268,진도군,2017-04-07,22
273,문경,2017-04-07,20
501,연평도,2017-04-07,23
90,속초,2017-04-08,43
93,북춘천,2017-04-08,40
94,광덕산,2017-04-08,41
100,대관령,2017-04-08,32
102,백령도,2017-04-08,15
108,서울,2017-04-08,50
115,울릉도독도(감),2017-04-08,18
116,관악산,2017-04-08,41
119,수원,2017-04-08,47
121,영월,2017-04-08,38
130,울진,2017-04-08,22
132,안면도(감),2017-04-08,19
135,추풍령,2017-04-08,35
136,안동,2017-04-08,32
140,군산,2017-04-08,34
143,대구,2017-04-08,38
146,전주,2017-04-08,
152,울산,2017-04-08,41
156,광주,2017-04-08,34
160,부산(레),2017-04-08,26
169,흑산도,2017-04-08,11
185,고산,2017-04-08,25
192,진주,2017-04-08,29
201,강화,2017-04-08,37
229,북격렬비도 *,2017-04-08,14
232,천안,2017-04-08,46
268,진도군,2017-04-08,26
273,문경,2017-04-08,37
501,연평도,2017-04-08,32
90,속초,2017-04-09,37
93,북춘천,2017-04-09,29
94,광덕산,2017-04-09,29
100,대관령,2017-04-09,25
102,백령도,2017-04-09,41
108,서울,2017-04-09,33
115,울릉도독도(감),2017-04-09,18
116,관악산,2017-04-09,28
119,수원,2017-04-09,35
121,영월,2017-04-09,
130,울진,2017-04-09,31
132,안면도(감),2017-04-09,34
135,추풍령,2017-04-09,31
136,안동,2017-04-09,29
140,군산,2017-04-09,45
143,대구,2017-04-09,25
146,전주,2017-04-09,39
152,울산,2017-04-09,31
156,광주,2017-04-09,37
160,부산(레),2017-04-09,32
169,흑산도,2017-04-09,33
185,고산,2017-04-09,30
192,진주,2017-04-09,34
201,강화,2017-04-09,40
229,북격렬비도 *,2017-04-09,37
232,천안,2017-04-09,37
268,진도군,2017-04-09,34
273,문경,2017-04-09,34
501,연평도,2017-04-09,38
90,속초,2017-04-10,27
93,북춘천,2017-04-10,21
94,광덕산,2017-04-10,18
100,대관령,2017-04-10,17
102,백령도,2017-04-10,28
108,서울,2017-04-10,25
115,울릉도독도(감),2017-04-10,11
116,관악산,2017-04-10,18
119,수원,2017-04-10,26
121,영월,2017-04-10,15
130,울진,2017-04-10,26
132,안면도(감),2017-04-10,27
135,추풍령,2017-04-10,17
136,안동,2017-04-10,23
140,군산,2017-04-10,24
143,대구,2017-04-10,27
146,전주,2017-04-10,27
152,울산,2017-04-10,25
156,광주,2017-04-10,24
160,부산(레),2017-04-10,20
169,흑산도,2017-04-10,29
185,고산,2017-04-10,23
192,진주,2017-04-10,22
201,강화,2017-04-10,32
229,북격렬비도 *,2017-04-10,31
232,천안,2017-04-10,20
268,진도군,2017-04-10,28
273,문경,2017-04-10,19
501,연평도,2017-04-10,27
90,속초,2017-04-11,21
93,북춘천,2017-04-11,46
94,광덕산,2017-04-11,45
100,대관령,2017-04-11,26
102,백령도,2017-04-11,69
108,서울,2017-04-11,56
115,울릉도독도(감),2017-04-11,9
116,관악산,2017-04-11,47
119,수원,2017-04-11,48
121,영월,2017-04-11,20
130,울진,2017-04-11,12
132,안면도(감),2017-04-11,46
135,추풍령,2017-04-11,21
136,안동,2017-04-11,20
140,군산,2017-04-11,41
143,대구,2017-04-11,24
146,전주,2017-04-11,29
152,울산,2017-04-11,14
156,광주,2017-04-11,30
160,부산(레),2017-04-11,
169,흑산도,2017-04-11,45
185,고산,2017-04-11,32
192,진주,2017-04-11,16
201,강화,2017-04-11,56
229,북격렬비도 *,2017-04-11,54
232,천안,2017-04-11,34
268,진도군,2017-04-11,
273,문경,2017-04-11,24
501,연평도,2017-04-11,61
90,속초,2017-04-12,
93,북춘천,2017-04-12,68
94,광덕산,2017-04-12,68
100,대관령,2017-04-12,64
102,백령도,2017-04-12,74
108,서울,2017-04-12,67
115,울릉도독도(감),2017-04-12,19
116,관악산,2017-04-12,57
119,수원,2017-04-12,59
121,영월,2017-04-12,45
130,울진,2017-04-12,31
132,안면도(감),2017-04-12,60
135,추풍령,2017-04-12,59
136,안동,2017-04-12,71
140,군산,2017-04-12,56
143,대구,2017-04-12,64
146,전주,2017-04-12,60
152,울산,2017-04-12,48
156,광주,2017-04-12,67
160,부산(레),2017-04-12,49
169,흑산도,2017-04-12,52
185,고산,2017-04-12,61
192,진주,2017-04-12,55
201,강화,2017-04-12,61
229,북격렬비도 *,2017-04-12,64
232,천안,2017-04-12,62
268,진도군,2017-04-12,61
273,문경,2017-04-12,68
501,연평도,2017-04-12,59
90,속초,2017-04-13,56
93,북춘천,2017-04-13,58
94,광덕산,2017-04-13,56
100,대관령,2017-04-13,58
102,백령도,2017-04-13,67
108,서울,2017-04-13,67
115,울릉도독도(감),2017-04-13,27
116,관악산,2017-04-13,58
119,수원,2017-04-13,70
121,영월,2017-04-13,40
130,울진,2017-04-13,44
132,안면도(감),2017-04-13,52
135,추풍령,2017-04-13,50
136,안동,2017-04-13,57
140,군산,2017-04-13,61
143,대구,2017-04-13,57
146,전주,2017-04-13,53
152,울산,2017-04-13,55
156,광주,2017-04-13,63
160,부산(레),2017-04-13,54
169,흑산도,2017-04-13,54
185,고산,2017-04-13,43
192,진주,2017-04-13,46
201,강화,2017-04-13,64
229,북격렬비도 *,2017-04-13,44
232,천안,2017-04-13,59
268,진도군,2017-04-13,56
273,문경,2017-04-13,54
501,연평도,2017-04-13,58
90,속초,2017-04-14,34
93,북춘천,2017-04-14,50
94,광덕산,2017-04-14,29
100,대관령,2017-04-14,38
102,백령도,2017-04-14,48
108,서울,2017-04-14,50
115,울릉도독도(감),2017-04-14,29
116,관악산,2017-04-14,35
119,수원,2017-04-14,60
121,영월,2017-04-14,34
130,울진,2017-04-14,31
132,안면도(감),2017-04-14,49
135,추풍령,2017-04-14,26
136,안동,2017-04-14,46
140,군산,2017-04-14,58
143,대구,2017-04-14,42
146,전주,2017-04-14,34
152,울산,2017-04-14,37
156,광주,2017-04-14,45
160,부산(레),2017-04-14,33
169,흑산도,2017-04-14,37
185,고산,2017-04-14,31
192,진주,2017-04-14,34
201,강화,2017-04-14,46
229,북격렬비도 *,2017-04-14,42
232,천안,2017-04-14,47
268,진도군,2017-04-14,39
273,문경,2017-04-14,37
501,연평도,2017-04-14,53
90,속초,2017-04-15,54
93,북춘천,2017-04-15,56
94,광덕산,2017-04-15,50
100,대관령,2017-04-15,50
102,백령도,2017-04-15,31
108,서울,2017-04-15,56
115,울릉도독도(감),2017-04-15,32
116,관악산,2017-04-15,45
119,수원,2017-04-15,55
121,영월,2017-04-15,42
130,울진,2017-04-15,44
132,안면도(감),2017-04-15,37
135,추풍령,2017-04-15,38
136,안동,2017-04-15,46
140,군산,2017-04-15,37
143,대구,2017-04-15,46
146,전주,2017-04-15,33
152,울산,2017-04-15,39
156,광주,2017-04-15,34
160,부산(레),2017-04-15,32
169,흑산도,2017-04-15,
185,고산,2017-04-15,27
192,진주,2017-04-15,32
201,강화,2017-04-15,58
229,북격렬비도 *,2017-04-15,43
232,천안,2017-04-15,52
268,진도군,2017-04-15,31
273,문경,2017-04-15,46
501,연평도,2017-04-15,46
90,속초,2017-04-16,47
93,북춘천,2017-04-16,50
94,광덕산,2017-04-16,35
100,대관령,2017-04-16,49
102,백령도,2017-04-16,19
108,서울,2017-04-16,51
115,울릉도독도(감),2017-04-16,27
116,관악산,2017-04-16,34
119,수원,2017-04-16,55
121,영월,2017-04-16,37
130,울진,2017-04-16,39
132,안면도(감),2017-04-16,12
135,추풍령,2017-04-16,36
136,안동,2017-04-16,46
140,군산,2017-04-16,29
143,대구,2017-04-16,41
146,전주,2017-04-16,32
152,울산,2017-04-16,44
156,광주,2017-04-16,32
160,부산(레),2017-04-16,32
169,흑산도,2017-04-16,
185,고산,2017-04-16,16
192,진주,2017-04-16,29
201,강화,2017-04-16,36
229,북격렬비도 *,2017-04-16,
232,천안,2017-04-16,48
268,진도군,2017-04-16,16
273,문경,2017-04-16,38
501,연평도,2017-04-16,10
90,속초,2017-04-17,35
93,북춘천,2017-04-17,30
94,광덕산,2017-04-17,17
100,대관령,2017-04-17,27
102,백령도,2017-04-17,27
108,서울,2017-04-17,38
115,울릉도독도(감),2017-04-17,18
116,관악산,2017-04-17,24
119,수원,2017-04-17,46
121,영월,2017-04-17,26
130,울진,2017-04-17,25
132,안면도(감),2017-04-17,25
135,추풍령,2017-04-17,18
136,안동,2017-04-17,24
140,군산,2017-04-17,24
143,대구,2017-04-17,26
146,전주,2017-04-17,27
152,울산,2017-04-17,35
156,광주,2017-04-17,25
160,부산(레),2017-04-17,
169,흑산도,2017-04-17,
185,고산,2017-04-17,
192,진주,2017-04-17,17
201,강화,2017-04-17,30
229,북격렬비도 *,2017-04-17,23
232,천안,2017-04-17,29
268,진도군,2017-04-17,14
273,문경,2017-04-17,23
501,연평도,2017-04-17,30
90,속초,2017-04-18,37
93,북춘천,2017-04-18,
94,광덕산,2017-04-18,21
100,대관령,2017-04-18,22
102,백령도,2017-04-18,39
108,서울,2017-04-18,
115,울릉도독도(감),2017-04-18,19
116,관악산,2017-04-18,24
119,수원,2017-04-18,37
121,영월,2017-04-18,18
130,울진,2017-04-18,27
132,안면도(감),2017-04-18,35
135,추풍령,2017-04-18,37
136,안동,2017-04-18,35
140,군산,2017-04-18,43
143,대구,2017-04-18,46
146,전주,2017-04-18,43
152,울산,2017-04-18,39
156,광주,2017-04-18,52
160,부산(레),2017-04-18,32
169,흑산도,2017-04-18,42
185,고산,2017-04-18,39
192,진주,2017-04-18,38
201,강화,2017-04-18,37
229,북격렬비도 *,2017-04-18,33
232,천안,2017-04-18,40
268,진도군,2017-04-18,53
273,문경,2017-04-18,33
501,연평도,2017-04-18,34
90,속초,2017-04-19,41
93,북춘천,2017-04-19,46
94,광덕산,2017-04-19,
100,대관령,2017-04-19,45
102,백령도,2017-04-19,131
108,서울,2017-04-19,80
115,울릉도독도(감),2017-04-19,23
116,관악산,2017-04-19,
119,수원,2017-04-19,88
121,영월,2017-04-19,37
130,울진,2017-04-19,41
132,안면도(감),2017-04-19,123
135,추풍령,2017-04-19,80
136,안동,2017-04-19,61
140,군산,2017-04-19,126
143,대구,2017-04-19,94
146,전주,2017-04-19,97
152,울산,2017-04-19,80
156,광주,2017-04-19,100
160,부산(레),2017-04-19,74
169,흑산도,2017-04-19,59
185,고산,2017-04-19,66
192,진주,2017-04-19,62
201,강화,2017-04-19,101
229,북격렬비도 *,2017-04-19,122
232,천안,2017-04-19,82
268,진도군,2017-04-19,87
273,문경,2017-04-19,61
501,연평도,2017-04-19,113
90,속초,2017-04-20,42
93,북춘천,2017-04-20,46
94,광덕산,2017-04-20,42
100,대관령,2017-04-20,38
102,백령도,2017-04-20,77
108,서울,2017-04-20,81
115,울릉도독도(감),2017-04-20,26
116,관악산,2017-04-20,54
119,수원,2017-04-20,83
121,영월,2017-04-20,30
130,울진,2017-04-20,34
132,안면도(감),2017-04-20,71
135,추풍령,2017-04-20,41
136,안동,2017-04-20,47
140,군산,2017-04-20,72
143,대구,2017-04-20,46
146,전주,2017-04-20,52
152,울산,2017-04-20,63
156,광주,2017-04-20,63
160,부산(레),2017-04-20,65
169,흑산도,2017-04-20,49
185,고산,2017-04-20,53
192,진주,2017-04-20,39
201,강화,2017-04-20,81
229,북격렬비도 *,2017-04-20,64
232,천안,2017-04-20,66
268,진도군,2017-04-20,51
273,문경,2017-04-20,42
501,연평도,2017-04-20,91
90,속초,2017-04-21,48
93,북춘천,2017-04-21,49
94,광덕산,2017-04-21,60
100,대관령,2017-04-21,44
102,백령도,2017-04-21,45
108,서울,2017-04-21,66
115,울릉도독도(감),2017-04-21,26
116,관악산,2017-04-21,50
119,수원,2017-04-21,61
121,영월,2017-04-21,36
130,울진,2017-04-21,46
132,안면도(감),2017-04-21,32
135,추풍령,2017-04-21,32
136,안동,2017-04-21,42
140,군산,2017-04-21,32
143,대구,2017-04-21,48
146,전주,2017-04-21,31
152,울산,2017-04-21,45
156,광주,2017-04-21,42
160,부산(레),2017-04-21,37
169,흑산도,2017-04-21,26
185,고산,2017-04-21,29
192,진주,2017-04-21,36
201,강화,2017-04-21,43
229,북격렬비도 *,2017-04-21,36
232,천안,2017-04-21,
268,진도군,2017-04-21,32
273,문경,2017-04-21,45
501,연평도,2017-04-21,55
90,속초,2017-04-22,33
93,북춘천,2017-04-22,30
94,광덕산,2017-04-22,33
100,대관령,2017-04-22,18
102,백령도,2017-04-22,64
108,서울,2017-04-22,58
115,울릉도독도(감),2017-04-22,10
116,관악산,2017-04-22,45
119,수원,2017-04-22,54
121,영월,2017-04-22,31
130,울진,2017-04-22,28
132,안면도(감),2017-04-22,60
135,추풍령,2017-04-22,51
136,안동,2017-04-22,44
140,군산,2017-04-22,54
143,대구,2017-04-22,51
146,전주,2017-04-22,48
152,울산,2017-04-22,35
156,광주,2017-04-22,61
160,부산(레),2017-04-22,37
169,흑산도,2017-04-22,51
185,고산,2017-04-22,45
192,진주,2017-04-22,37
201,강화,2017-04-22,52
229,북격렬비도 *,2017-04-22,56
232,천안,2017-04-22,61
268,진도군,2017-04-22,58
273,문경,2017-04-22,45
501,연평도,2017-04-22,56
90,속초,2017-04-23,36
93,북춘천,2017-04-23,38
94,광덕산,2017-04-23,32
100,대관령,2017-04-23,32
102,백령도,2017-04-23,43
108,서울,2017-04-23,45
115,울릉도독도(감),2017-04-23,16
116,관악산,2017-04-23,34
119,수원,2017-04-23,49
121,영월,2017-04-23,26
130,울진,2017-04-23,33
132,안면도(감),2017-04-23,38
135,추풍령,2017-04-23,35
136,안동,2017-04-23,31
140,군산,2017-04-23,45
143,대구,2017-04-23,38
146,전주,2017-04-23,38
152,울산,2017-04-23,37
156,광주,2017-04-23,51
160,부산(레),2017-04-23,34
169,흑산도,2017-04-23,30
185,고산,2017-04-23,48
192,진주,2017-04-23,35
201,강화,2017-04-23,40
229,북격렬비도 *,2017-04-23,31
232,천안,2017-04-23,46
268,진도군,2017-04-23,42
273,문경,2017-04-23,30
501,연평도,2017-04-23,40
90,속초,2017-04-24,40
93,북춘천,2017-04-24,36
94,광덕산,2017-04-24,28
100,대관령,2017-04-24,35
102,백령도,2017-04-24,45
108,서울,2017-04-24,42
115,울릉도독도(감),2017-04-24,18
116,관악산,2017-04-24,28
119,수원,2017-04-24,46
121,영월,2017-04-24,31
130,울진,2017-04-24,41
132,안면도(감),2017-04-24,38
135,추풍령,2017-04-24,35
136,안동,2017-04-24,39
140,군산,2017-04-24,42
143,대구,2017-04-24,39
146,전주,2017-04-24,41
152,울산,2017-04-24,48
156,광주,2017-04-24,38
160,부산(레),2017-04-24,36
169,흑산도,2017-04-24,33
185,고산,2017-04-24,32
192,진주,2017-04-24,32
201,강화,2017-04-24,42
229,북격렬비도 *,2017-04-24,36
232,천안,2017-04-24,40
268,진도군,2017-04-24,35
273,문경,2017-04-24,37
501,연평도,2017-04-24,45
90,속초,2017-04-25,29
93,북춘천,2017-04-25,44
94,광덕산,2017-04-25,39
100,대관령,2017-04-25,45
102,백령도,2017-04-25,30
108,서울,2017-04-25,46
115,울릉도독도(감),2017-04-25,26
116,관악산,2017-04-25,40
119,수원,2017-04-25,52
121,영월,2017-04-25,33
130,울진,2017-04-25,38
132,안면도(감),2017-04-25,37
135,추풍령,2017-04-25,32
136,안동,2017-04-25,42
140,군산,2017-04-25,41
143,대구,2017-04-25,41
146,전주,2017-04-25,36
152,울산,2017-04-25,38
156,광주,2017-04-25,39
160,부산(레),2017-04-25,24
169,흑산도,2017-04-25,24
185,고산,2017-04-25,29
192,진주,2017-04-25,32
201,강화,2017-04-25,44
229,북격렬비도 *,2017-04-25,38
232,천안,2017-04-25,42
268,진도군,2017-04-25,36
273,문경,2017-04-25,37
501,연평도,2017-04-25,43
90,속초,2017-04-26,25
93,북춘천,2017-04-26,36
94,광덕산,2017-04-26,29
100,대관령,2017-04-26,21
102,백령도,2017-04-26,27
108,서울,2017-04-26,44
115,울릉도독도(감),2017-04-26,15
116,관악산,2017-04-26,35
119,수원,2017-04-26,44
121,영월,2017-04-26,24
130,울진,2017-04-26,24
132,안면도(감),2017-04-26,33
135,추풍령,2017-04-26,25
136,안동,2017-04-26,31
140,군산,2017-04-26,31
143,대구,2017-04-26,32
146,전주,2017-04-26,27
152,울산,2017-04-26,28
156,광주,2017-04-26,25
160,부산(레),2017-04-26,19
169,흑산도,2017-04-26,26
185,고산,2017-04-26,22
192,진주,2017-04-26,20
201,강화,2017-04-26,34
229,북격렬비도 *,2017-04-26,28
232,천안,2017-04-26,42
268,진도군,2017-04-26,28
273,문경,2017-04-26,33
501,연평도,2017-04-26,32
90,속초,2017-04-27,30
93,북춘천,2017-04-27,37
94,광덕산,2017-04-27,33
100,대관령,2017-04-27,
102,백령도,2017-04-27,45
108,서울,2017-04-27,47
115,울릉도독도(감),2017-04-27,10
116,관악산,2017-04-27,33
119,수원,2017-04-27,43
121,영월,2017-04-27,24
130,울진,2017-04-27,18
132,안면도(감),2017-04-27,30
135,추풍령,2017-04-27,27
136,안동,2017-04-27,34
140,군산,2017-04-27,35
143,대구,2017-04-27,33
146,전주,2017-04-27,32
152,울산,2017-04-27,39
156,광주,2017-04-27,32
160,부산(레),2017-04-27,33
169,흑산도,2017-04-27,31
185,고산,2017-04-27,30
192,진주,2017-04-27,24
201,강화,2017-04-27,39
229,북격렬비도 *,2017-04-27,35
232,천안,2017-04-27,39
268,진도군,2017-04-27,31
273,문경,2017-04-27,32
501,연평도,2017-04-27,39
90,속초,2017-04-28,53
93,북춘천,2017-04-28,
94,광덕산,2017-04-28,47
100,대관령,2017-04-28,58
102,백령도,2017-04-28,56
108,서울,2017-04-28,59
115,울릉도독도(감),2017-04-28,24
116,관악산,2017-04-28,44
119,수원,2017-04-28,60
121,영월,2017-04-28,31
130,울진,2017-04-28,44
132,안면도(감),2017-04-28,49
135,추풍령,2017-04-28,37
136,안동,2017-04-28,50
140,군산,2017-04-28,47
143,대구,2017-04-28,41
146,전주,2017-04-28,39
152,울산,2017-04-28,40
156,광주,2017-04-28,48
160,부산(레),2017-04-28,41
169,흑산도,2017-04-28,51
185,고산,2017-04-28,47
192,진주,2017-04-28,37
201,강화,2017-04-28,54
229,북격렬비도 *,2017-04-28,50
232,천안,2017-04-28,50
268,진도군,2017-04-28,50
273,문경,2017-04-28,42
501,연평도,2017-04-28,52
90,속초,2017-04-29,49
93,북춘천,2017-04-29,49
94,광덕산,2017-04-29,41
100,대관령,2017-04-29,48
102,백령도,2017-04-29,57
108,서울,2017-04-29,58
115,울릉도독도(감),2017-04-29,20
116,관악산,2017-04-29,41
